dataset,seed,budget,method,accuracy,f1,precision,info_loss_num,info_loss_cat,info_loss,eps_age,eps_sex,eps_cp,eps_Age,eps_Gender,eps_BMI
diabetes,14,7,SSAS,0.7331168831168832,0.7121006472025889,0.7427564128872571,0.2755812713032998,0.1291759465478842,0.202378608925592,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,15,8,GA,0.746103896103896,0.7344681901367501,0.746584155141557,0.307340367364221,0.4991648106904232,0.4032525890273221,,,,7.973442747437994,0.013278626281003274,0.013278626281003274
diabetes,15,8,DAS,0.7318181818181818,0.7126226536998893,0.7381713046989083,0.24814065426297374,0.12611358574610246,0.1871271200045381,,,,4.0,2.0,2.0
diabetes,15,8,SSAS,0.733982683982684,0.7152631991923547,0.7403961475025835,0.26277089154322725,0.10467706013363029,0.18372397583842875,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,14,9,GA,0.7558441558441559,0.7468611437578362,0.7552014427996522,0.2980364694162461,0.5,0.39901823470812303,,,,8.97784460323119,0.01107769838440453,0.01107769838440453
diabetes,14,9,DAS,0.737012987012987,0.7175419834379975,0.7456654027559487,0.22939346144882597,0.0960467706013363,0.16272011602508113,,,,4.5,2.25,2.25
diabetes,14,9,SSAS,0.7380952380952381,0.7191449715254649,0.7463224507108482,0.24420996599226916,0.08073496659242761,0.16247246629234838,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,15,9,GA,0.7521645021645021,0.7418566888257955,0.7522793195672653,0.30195295278502854,0.47466592427616927,0.3883094385305989,,,,8.882941624592,0.10185575195356522,0.01520262345443598
diabetes,15,9,DAS,0.7372294372294372,0.7188547014729453,0.7442443111444342,0.23219064418822083,0.09855233853006681,0.1653714913591438,,,,4.5,2.25,2.25
diabetes,15,9,SSAS,0.7372294372294372,0.7197088738553753,0.7429759998585393,0.2477921059884189,0.08407572383073497,0.16593391490957693,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,15,10,GA,0.7558441558441559,0.7468595908904652,0.7551678011056357,0.29807451579340855,0.4265033407572383,0.36228892827532344,,,,9.67253999192015,0.312386598497642,0.015073409582207545
diabetes,15,10,DAS,0.7409090909090909,0.7238196664487245,0.7471865150534424,0.21804355055189079,0.08101336302895323,0.149528456790422,,,,5.0,2.5,2.5
diabetes,15,10,SSAS,0.7430735930735931,0.7268649184571866,0.7487171430214734,0.23433940027289418,0.06737193763919821,0.15085566895604618,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,16,2,GA,0.7393939393939394,0.7142301076266726,0.7600363102594064,0.3919368827316818,0.5114142538975501,0.45167556831461597,,,,1.7119925034216612,0.0015471501266284937,0.28646034645171037
diabetes,16,2,DAS,0.7357142857142858,0.7096695218550808,0.7561092313789914,0.4082188037167084,0.3827951002227171,0.39550695196971275,,,,1.0,0.5,0.5
diabetes,16,2,SSAS,0.7367965367965369,0.710617997596804,0.7581248767703777,0.41247415248243646,0.3733296213808463,0.3929018869316414,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,14,8,GA,0.7534632034632033,0.7425751321890736,0.7544748191022507,0.30105319028451966,0.5008351893095768,0.40094418979704827,,,,7.934158293623312,0.007994403854797875,0.05784730252189003
diabetes,14,8,DAS,0.7357142857142858,0.7152370799208363,0.7455487044754315,0.24514931508013524,0.11971046770601336,0.1824298913930743,,,,4.0,2.0,2.0
diabetes,14,8,SSAS,0.7354978354978355,0.7156264961341413,0.744227153064017,0.25886174814193397,0.10328507795100222,0.1810734130464681,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,15,2,GA,0.7158008658008658,0.6929655743180906,0.721218806826183,0.385715488454517,0.5005567928730512,0.4431361406637841,,,,1.5564937708867674,0.0028948283578726884,0.44061140075535976
diabetes,15,2,DAS,0.7142857142857143,0.6910979983935551,0.7195043996757464,0.40667543603764866,0.37917594654788417,0.39292569129276644,,,,1.0,0.5,0.5
diabetes,15,2,SSAS,0.7142857142857143,0.6911926854823344,0.7193893912400059,0.41089204596139106,0.3680400890868597,0.3894660675241254,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,15,6,GA,0.7378787878787878,0.7218602312313154,0.7417881951019064,0.3114448666264319,0.4398663697104677,0.37565561816844983,,,,5.475462780881658,0.24861779646694104,0.27591942265140107
diabetes,15,6,DAS,0.7231601731601732,0.7014520265025834,0.7298815495657092,0.28639179367947837,0.19821826280623608,0.2423050282428572,,,,3.0,1.5,1.5
diabetes,15,6,SSAS,0.7235930735930736,0.7025305981392851,0.7295960098741602,0.2986033559000655,0.17538975501113585,0.23699655545560067,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,15,5,GA,0.7341991341991342,0.7170150869499542,0.7385741405270835,0.33882031682033437,0.42733853006681516,0.38307942344357476,,,,4.6867378672763635,0.3070790655059816,0.006183067217654317
diabetes,15,5,DAS,0.7216450216450218,0.699414695304419,0.7285056228282413,0.3098272439898472,0.2346881959910913,0.2722577199904692,,,,2.5,1.25,1.25
diabetes,15,5,SSAS,0.7207792207792209,0.6990179978150245,0.7266720561411768,0.3205335904344966,0.2182628062360802,0.2693981983352884,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,15,3,GA,0.7218614718614719,0.7012735506339549,0.7266331828309811,0.37245258394424846,0.46993318485523383,0.4211928843997411,,,,2.863563287164199,0.1329144429922543,0.003522269843546533
diabetes,15,3,DAS,0.7166666666666668,0.6937178589602228,0.7225291578766271,0.3695313893463438,0.3273942093541203,0.34846279935023206,,,,1.5,0.75,0.75
diabetes,15,3,SSAS,0.7153679653679653,0.6926840604153232,0.7203863953544206,0.3761053552785142,0.3148663697104677,0.345485862494491,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,16,1,GA,0.7363636363636363,0.7107189275900292,0.7562809027093538,0.4388131777092008,0.5116926503340757,0.4752529140216383,,,,0.9026375997834958,0.0010381852715186048,0.09632421494498561
diabetes,16,1,DAS,0.7341991341991342,0.7084396567811485,0.7531038352883742,0.4504344941720644,0.4507238307349666,0.4505791624535155,,,,0.5,0.25,0.25
diabetes,16,1,SSAS,0.733982683982684,0.7083444864662156,0.7525289931918744,0.4521281268688456,0.4445991091314031,0.44836361800012436,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,15,4,GA,0.7285714285714286,0.7095136874441189,0.7336493867780742,0.34985251881829116,0.47216035634743875,0.4110064375828649,,,,3.8483129899021065,0.11510112658663908,0.036585883511254656
diabetes,15,4,DAS,0.716883116883117,0.6940006097128668,0.7227386754935439,0.33725829879090363,0.2803452115812918,0.3088017551860977,,,,2.0,1.0,1.0
diabetes,15,4,SSAS,0.7183982683982683,0.6960450948914013,0.7241616966536243,0.34601811022961704,0.26280623608017817,0.3044121731548976,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,16,3,GA,0.7422077922077923,0.7179074840565923,0.7625942110726519,0.35640036656756946,0.49693763919821826,0.4266690028828939,,,,2.4552160920455686,0.06961917983511776,0.4751647281193139
diabetes,16,3,DAS,0.7385281385281385,0.7125215863215278,0.7605322728384931,0.37201451777498407,0.32488864142538976,0.3484515796001869,,,,1.5,0.75,0.75
diabetes,16,3,SSAS,0.7391774891774893,0.7134714132147654,0.7608929855779887,0.37859008037693015,0.3098552338530067,0.3442226571149684,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,14,10,GA,0.7571428571428571,0.7474508595720222,0.7574427939455853,0.23771366387862078,0.5,0.3688568319393104,,,,8.979190573942205,0.012004685727832087,1.008804740329962
diabetes,14,10,DAS,0.7411255411255411,0.7227043975145157,0.749578302281605,0.21548200259747463,0.07767260579064587,0.14657730419406026,,,,5.0,2.5,2.5
diabetes,14,10,SSAS,0.7428571428571429,0.7251758211657187,0.7507320174559831,0.231150071583959,0.06347438752783964,0.14731222955589932,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,15,7,GA,0.7413419913419913,0.7280154825313762,0.7427589462816185,0.31489435905138785,0.5002783964365256,0.40758637774395673,,,,6.992798058468088,0.0036009707659561655,0.0036009707659561655
diabetes,15,7,DAS,0.7266233766233766,0.7061333212260316,0.7329539462788547,0.26601314347663946,0.15840757238307349,0.21221035792985649,,,,3.5,1.75,1.75
diabetes,15,7,SSAS,0.7303030303030303,0.7108765398433446,0.7364582381740133,0.2795992964621147,0.13919821826280623,0.20939875736246044,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,16,4,GA,0.7452380952380953,0.7210506756123808,0.7670770124381013,0.30953934122900584,0.5114142538975501,0.410476797563278,,,,2.854621095832436,0.0037809687980790317,1.141597935369485
diabetes,16,4,DAS,0.7396103896103896,0.7139437006014173,0.7615012862918503,0.3407061016607772,0.2747772828507795,0.30774169225577835,,,,2.0,1.0,1.0
diabetes,16,4,SSAS,0.7406926406926407,0.715366089778381,0.7624353387675794,0.34952619919163624,0.2580734966592428,0.3037998479254395,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,16,5,GA,0.7471861471861473,0.7226841222687859,0.7709260871626871,0.27822284072882475,0.5111358574610245,0.39467934909492464,,,,1.523674659186189,0.0054373643683191105,3.470887976445492
diabetes,16,5,DAS,0.7430735930735931,0.717840111233099,0.7660395325132271,0.3139797901369742,0.22383073496659242,0.2689052625517833,,,,2.5,1.25,1.25
diabetes,16,5,SSAS,0.7432900432900432,0.7185902115033366,0.7651979748998201,0.32422868857050824,0.20879732739420936,0.2665130079823588,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,17,2,GA,0.7201298701298701,0.6972617746690594,0.7272165509481634,0.38889967340741244,0.4846881959910913,0.4367939346992519,,,,1.6837248494578247,0.061925792783573484,0.25434935775860185
diabetes,17,2,DAS,0.7151515151515152,0.6912832519099851,0.7215751429909183,0.4007034836935585,0.3730512249443207,0.3868773543189396,,,,1.0,0.5,0.5
diabetes,17,2,SSAS,0.7151515151515152,0.6915639055351134,0.7212118515744349,0.4054845569883926,0.3599665924276169,0.3827255747080047,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,16,6,GA,0.7517316017316018,0.7285995141653382,0.774782665388432,0.2647204711362829,0.5111358574610245,0.38792816429865373,,,,1.3688940320956766,0.004752863375597539,4.626353104528726
diabetes,16,6,DAS,0.7456709956709956,0.7215204999978302,0.7676601631177565,0.2902938883627569,0.18652561247216035,0.2384097504174586,,,,3.0,1.5,1.5
diabetes,16,6,SSAS,0.7448051948051949,0.7214759531382874,0.7644325356356433,0.30218211165866293,0.16648106904231627,0.23433159035048962,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,17,4,GA,0.7320346320346319,0.7135245065441005,0.7374771247155042,0.3502319964061076,0.49665924276169265,0.42344561958390015,,,,3.9879627512146807,0.006018624392659738,0.006018624392659738
diabetes,17,4,DAS,0.7194805194805195,0.6957772790012783,0.7274957370528375,0.333041670063852,0.2655902004454343,0.2993159352546432,,,,2.0,1.0,1.0
diabetes,17,4,SSAS,0.7203463203463203,0.696904698843691,0.7283619142994661,0.3416520222597651,0.25139198218262804,0.29652200222119657,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,17,5,GA,0.74004329004329,0.7242113452914207,0.7442234401513513,0.3361971901718603,0.4849665924276169,0.4105818912997386,,,,4.931329092504758,0.06053009786969821,0.008140809625543864
diabetes,17,5,DAS,0.7218614718614719,0.6984804795745769,0.7304534384640905,0.30600431965107416,0.22216035634743875,0.26408233799925646,,,,2.5,1.25,1.25
diabetes,17,5,SSAS,0.7220779220779221,0.6993932687469021,0.7297577735727412,0.31684045133687355,0.20573496659242763,0.2612877089646506,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,16,9,GA,0.7666666666666666,0.7487031489833913,0.7846135570484986,0.20263267289851267,0.5105790645879733,0.35660586874324296,,,,2.6558849771727853,0.008291522808523683,6.335823500018692
diabetes,16,9,DAS,0.7536796536796536,0.7347068359033239,0.7681194454955543,0.23504606039295894,0.0938195991091314,0.16443282975104517,,,,4.5,2.25,2.25
diabetes,16,9,SSAS,0.7525974025974026,0.7341981600645825,0.7654238727296706,0.25048413533716185,0.080456570155902,0.16547035274653193,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,16,7,GA,0.7554112554112553,0.733516377390688,0.7774731079186052,0.2515545762161865,0.5111358574610245,0.3813452168386055,,,,1.3893592399565606,0.0042754648079437185,5.606365295235496
diabetes,16,7,DAS,0.7458874458874458,0.7227866738580673,0.7655932829388629,0.26960085416148627,0.15005567928730512,0.2098282667243957,,,,3.5,1.75,1.75
diabetes,16,7,SSAS,0.7443722943722944,0.7224847142881159,0.7606637801982935,0.2829518943902173,0.12861915367483295,0.20578552403252512,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,17,1,GA,0.7160173160173159,0.6933353621104802,0.721257757888138,0.44007813536063645,0.48552338530066813,0.4628007603306523,,,,0.9398005387476548,0.05919947241422983,0.0009999888381154712
diabetes,17,1,DAS,0.7116883116883117,0.6882917352714802,0.716145000575105,0.4450189309543401,0.43875278396436523,0.44188585745935266,,,,0.5,0.25,0.25
diabetes,17,1,SSAS,0.7119047619047619,0.688479807405189,0.716486556949763,0.44731711877500613,0.43374164810690424,0.44052938344095516,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,17,3,GA,0.7248917748917748,0.7041565817559566,0.7309428985987271,0.37014522379811626,0.4983296213808463,0.4342374225894813,,,,2.9967970642195993,0.0016014678902003992,0.0016014678902003992
diabetes,17,3,DAS,0.7170995670995671,0.6929687122266329,0.7246970814244782,0.36382873954783246,0.3151447661469933,0.3394867528474129,,,,1.5,0.75,0.75
diabetes,17,3,SSAS,0.7181818181818181,0.694465619713808,0.7256399538115681,0.3708199553682867,0.3015033407572383,0.3361616480627625,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,18,2,GA,0.7341991341991342,0.7092930263460578,0.7513636741620049,0.397525508660439,0.4535077951002227,0.42551665188033083,,,,1.8937303300882742,0.10381533966108804,0.0024543302506376805
diabetes,18,2,DAS,0.730952380952381,0.7044350541774227,0.7495170596683057,0.39865910284105344,0.3549554565701559,0.3768072797056047,,,,1.0,0.5,0.5
diabetes,18,2,SSAS,0.7313852813852814,0.7054963480100618,0.7489471784619625,0.40338355933899506,0.3435412026726058,0.3734623810058004,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,16,8,GA,0.75995670995671,0.7398066828896668,0.7800812827001047,0.2212014796818509,0.5114142538975501,0.3663078667897005,,,,2.180957879993296,0.003097794803445363,5.815944325203259
diabetes,16,8,DAS,0.7476190476190476,0.7266390101228549,0.7635648542576107,0.2512924749228206,0.1205456570155902,0.18591906596920538,,,,4.0,2.0,2.0
diabetes,16,8,SSAS,0.7476190476190476,0.7273731540867403,0.7620342673158325,0.26577397792237,0.0982739420935412,0.18202396000795562,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,17,7,GA,0.7482683982683982,0.7354832200864897,0.7505336852672976,0.316572206394897,0.4665924276169265,0.39158231700591173,,,,6.862854363296913,0.12946915014827123,0.007676486554815904
diabetes,17,7,DAS,0.7255411255411256,0.7042079158452692,0.7326789185868399,0.2620107478783386,0.1517260579064588,0.20686840289239872,,,,3.5,1.75,1.75
diabetes,17,7,SSAS,0.7272727272727272,0.706921271671483,0.733645833206169,0.2757750943925018,0.1316815144766147,0.20372830443455825,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,17,9,GA,0.7567099567099568,0.747867440422688,0.7560294611151078,0.3025573012092464,0.49498886414253895,0.3987730826758927,,,,8.976529816613976,0.011735091693012133,0.011735091693012133
diabetes,17,9,DAS,0.7383116883116884,0.7200478720453282,0.7455465636969861,0.22851007082308253,0.09966592427616927,0.16408799754962589,,,,4.5,2.25,2.25
diabetes,17,9,SSAS,0.7391774891774893,0.7219657825125977,0.7450761384765965,0.24386496998461116,0.08574610244988864,0.16480553621724991,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,17,10,GA,0.7625541125541125,0.7484992168715272,0.770485757953562,0.17153356472285947,0.49638084632516705,0.33395720552401326,,,,4.021842934044513,0.0069155875700964795,5.971241478385389
diabetes,17,10,DAS,0.7430735930735931,0.7267001503897124,0.7489308183971278,0.21456989034056467,0.08351893095768374,0.14904441064912421,,,,5.0,2.5,2.5
diabetes,17,10,SSAS,0.7432900432900432,0.7276848281238008,0.7480957595143357,0.23051340617809538,0.07126948775055679,0.15089144696432608,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,18,6,GA,0.7445887445887446,0.7254647574090801,0.755611213082668,0.287954580627362,0.48023385300668153,0.38409421681702177,,,,5.466077874139486,0.005228591358649616,0.5286935345018636
diabetes,18,6,DAS,0.7383116883116884,0.7137474399420022,0.7570552916208969,0.28079416910650046,0.17316258351893096,0.22697837631271572,,,,3.0,1.5,1.5
diabetes,18,6,SSAS,0.7387445887445887,0.7147728145534736,0.7565163671143088,0.2922580583116587,0.15812917594654788,0.2251936171291033,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,17,6,GA,0.7454545454545455,0.7313792416093379,0.7487329132353295,0.31387028896329294,0.49638084632516705,0.40512556764423,,,,5.833038674580534,0.006599834261024881,0.1603614911584412
diabetes,17,6,DAS,0.7238095238095238,0.7014491564056927,0.7317186962603621,0.2825106606100695,0.1873608017817372,0.23493573119590336,,,,3.0,1.5,1.5
diabetes,17,6,SSAS,0.7244588744588745,0.7027329163463598,0.7316937617157104,0.295017440406196,0.1673162583518931,0.23116684937904453,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,18,8,GA,0.7551948051948051,0.7352036246752545,0.7725759988590788,0.3029426117984135,0.4782850779510022,0.39061384487470785,,,,0.009741624067767799,0.009741624067767799,7.980516751864465
diabetes,18,8,DAS,0.7417748917748918,0.71905653562381,0.7585016376538931,0.2427639365879078,0.11497772828507795,0.17887083243649288,,,,4.0,2.0,2.0
diabetes,18,8,SSAS,0.7411255411255411,0.7191763868636806,0.7559638939533949,0.25673608990616786,0.10161469933184855,0.17917539461900822,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,17,8,GA,0.7517316017316018,0.7356463858130824,0.7599198701747715,0.28964432776847704,0.4977728285077951,0.3937085781381361,,,,0.22753165432650935,0.003935870704581112,7.768532474968909
diabetes,17,8,DAS,0.7305194805194805,0.7105332940955895,0.7375430168774946,0.244239345535947,0.12249443207126949,0.18336688880360824,,,,4.0,2.0,2.0
diabetes,17,8,SSAS,0.7337662337662337,0.7146546957412104,0.7406684298792072,0.25888733156935373,0.10523385300668152,0.18206059228801763,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,18,4,GA,0.7378787878787879,0.7149853257730561,0.753042470862406,0.3194882127374193,0.48051224944320714,0.40000023109031324,,,,3.5005831794701883,0.004340891598619635,0.49507592893119234
diabetes,18,4,DAS,0.7335497835497836,0.7074834165316929,0.7526945085644478,0.33090828424786756,0.25139198218262804,0.2911501332152478,,,,2.0,1.0,1.0
diabetes,18,4,SSAS,0.7331168831168832,0.707583821994846,0.7509404331270297,0.33900800737952996,0.2341314031180401,0.286569705248785,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,18,1,GA,0.7298701298701299,0.7040769061698008,0.7464301986618945,0.43452768423757293,0.48051224944320714,0.45751996684039004,,,,0.9900857735889803,0.004957113205509873,0.004957113205509873
diabetes,18,1,DAS,0.7272727272727272,0.7010286254392938,0.7432359007150119,0.44108255060063234,0.4198218262806236,0.43045218844062794,,,,0.5,0.25,0.25
diabetes,18,1,SSAS,0.7268398268398268,0.7006526478534904,0.7424514040029382,0.4434106266269008,0.4136971046770601,0.42855386565198045,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,18,9,GA,0.761038961038961,0.7433002279956206,0.7759454979419429,0.29721459038986325,0.4774498886414254,0.3873322395156443,,,,0.012494892325874321,0.012494892325874321,8.97501021534825
diabetes,18,9,DAS,0.7443722943722944,0.7229126090315042,0.7597620754492938,0.22691901137119505,0.09437639198218263,0.16064770167668885,,,,4.5,2.25,2.25
diabetes,18,9,SSAS,0.7452380952380953,0.7245974202589637,0.7593822421374289,0.24199723289823943,0.0760022271714922,0.1589997300348658,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,18,3,GA,0.7365800865800867,0.7101371464560207,0.7583367357005074,0.33931476398589633,0.48051224944320714,0.40991350671455173,,,,0.5948169202761859,0.003027990834420746,2.402155088889393
diabetes,18,3,DAS,0.7320346320346319,0.7056731244125235,0.7509054070529139,0.36242121099492797,0.2992761692650334,0.3308486901299807,,,,1.5,0.75,0.75
diabetes,18,3,SSAS,0.7326839826839827,0.7066307562839103,0.7513093722190152,0.36867735490191733,0.28424276169265034,0.32646005829728386,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,18,5,GA,0.7424242424242425,0.7174586641273918,0.7643788723593322,0.3282305414775057,0.4766146993318486,0.40242262040467713,,,,0.016261573204850784,0.016261573204850784,4.9674768535902984
diabetes,18,5,DAS,0.7361471861471861,0.7110959376359677,0.7546664657503849,0.3039855302712884,0.2074053452115813,0.25569543774143483,,,,2.5,1.25,1.25
diabetes,18,5,SSAS,0.7346320346320346,0.7097680815121866,0.7519621697878064,0.3138712311411841,0.19070155902004454,0.25228639508061435,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,16,10,GA,0.7716450216450217,0.7548813201257861,0.7888170390239427,0.19123924305796342,0.5108574610244989,0.3510483520412312,,,,2.8298735552975436,0.007282874669354555,7.162843570033102
diabetes,16,10,DAS,0.7569264069264069,0.7392994508487941,0.7699236374788782,0.22063334638250098,0.07655902004454343,0.1485961832135222,,,,5.0,2.5,2.5
diabetes,16,10,SSAS,0.7556277056277056,0.7388628762440187,0.7664031849026686,0.23683237167002977,0.06403118040089087,0.15043177603546032,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,19,4,GA,0.7445887445887447,0.7237547186666466,0.7588065991055285,0.3465501344953976,0.5164253897550112,0.4314877621252044,,,,3.990170221152278,0.004914889423861279,0.004914889423861279
diabetes,19,4,DAS,0.727922077922078,0.701796214449553,0.7440311923629342,0.3355851285020883,0.27700445434298443,0.30629479142253635,,,,2.0,1.0,1.0
diabetes,19,4,SSAS,0.7287878787878789,0.7029350732345705,0.744838404961842,0.34404110071415994,0.26197104677060135,0.30300607374238064,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,19,3,GA,0.7374458874458875,0.7146822116385566,0.7520536686893976,0.3667220266795798,0.5169821826280624,0.4418521046538211,,,,2.99306390337051,0.003468048314744687,0.003468048314744687
diabetes,19,3,DAS,0.7261904761904763,0.6999964664065127,0.741489934117815,0.3670204808217773,0.3307349665924276,0.34887772370710246,,,,1.5,0.75,0.75
diabetes,19,3,SSAS,0.7266233766233766,0.7005655997521495,0.7418900856108225,0.3733367108439507,0.3187639198218263,0.3460503153328885,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,19,1,GA,0.7246753246753247,0.6995505301161336,0.7373273811879358,0.43561244040164515,0.5153118040089086,0.4754621222052769,,,,0.9841501663371408,0.007924916831429556,0.007924916831429556
diabetes,19,1,DAS,0.720995670995671,0.6950935786130973,0.7330669229817217,0.4451389169160534,0.4512806236080178,0.44820977026203557,,,,0.5,0.25,0.25
diabetes,19,1,SSAS,0.7214285714285715,0.6959570880312406,0.733020126780044,0.447004113483926,0.4457126948775056,0.4463584041807158,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,19,6,GA,0.7551948051948051,0.738742029054645,0.7651982954137471,0.32015553554500326,0.51586859688196,0.41801206621348164,,,,5.988390499677007,0.005804750161496213,0.005804750161496213
diabetes,19,6,DAS,0.7354978354978355,0.710888207426608,0.7527947496623381,0.2849826198085257,0.19237193763919821,0.23867727872386196,,,,3.0,1.5,1.5
diabetes,19,6,SSAS,0.7354978354978355,0.7112598642955533,0.7520541116340484,0.29696485464892186,0.17037861915367483,0.23367173690129833,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,18,7,GA,0.751948051948052,0.7304131455025001,0.771257697203541,0.3097243029942008,0.4668708240534521,0.38829756352382644,,,,0.012011267906849678,0.057181494087887405,6.930807238005264
diabetes,18,7,DAS,0.7398268398268398,0.7160870703556187,0.7576736791730565,0.26063056174982735,0.14114699331848551,0.20088877753415643,,,,3.5,1.75,1.75
diabetes,18,7,SSAS,0.7393939393939394,0.7162451303021932,0.7557731048951141,0.2734031970835211,0.12249443207126949,0.1979488145773953,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,19,5,GA,0.7504329004329003,0.7322566666024981,0.761985696183212,0.3314481750611712,0.5155902004454342,0.4235191877533027,,,,4.9861716402832705,0.006914179858364769,0.006914179858364769
diabetes,19,5,DAS,0.7320346320346319,0.7064370224037516,0.7493669330972211,0.30861727963864394,0.2296770601336303,0.2691471698861371,,,,2.5,1.25,1.25
diabetes,19,5,SSAS,0.7335497835497836,0.7085240849916694,0.7505753202803128,0.318749338378522,0.21130289532293986,0.2650261168507309,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,18,10,GA,0.7664502164502164,0.7491572447282041,0.7826550142625445,0.25206139865553917,0.4766146993318486,0.3643380489936939,,,,0.7110819340820029,0.015740541243727358,9.27317752467427
diabetes,18,10,DAS,0.7484848484848485,0.7283104394702313,0.7631579862707755,0.21293711142225497,0.07293986636971046,0.1429384888959827,,,,5.0,2.5,2.5
diabetes,18,10,SSAS,0.7469696969696971,0.7272870652752429,0.7600011718030629,0.22889368266897858,0.05512249443207127,0.14200808855052494,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,19,7,GA,0.7582251082251082,0.741703823001441,0.7694607985697849,0.2690977170308832,0.5167037861915368,0.39290075161120996,,,,6.186668481666782,0.003950609358346005,0.8093809089748719
diabetes,19,7,DAS,0.7383116883116884,0.714292941673734,0.7559012257301644,0.26429638476838313,0.15506681514476614,0.20968159995657465,,,,3.5,1.75,1.75
diabetes,19,7,SSAS,0.7413419913419914,0.7184044641818202,0.7582604801864591,0.2779024279976743,0.13418708240534521,0.20604475520150975,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,19,9,GA,0.7683982683982684,0.7537891301709473,0.7792770389452874,0.20536852211483436,0.5147550111358574,0.3600617666253459,,,,6.7632451749337985,0.014764036851615876,2.221990788214587
diabetes,19,9,DAS,0.7510822510822511,0.7307787838364121,0.7671881984837897,0.229742386999843,0.09855233853006681,0.1641473627649549,,,,4.5,2.25,2.25
diabetes,19,9,SSAS,0.751948051948052,0.7325059748056767,0.7666646183705573,0.2456686162003423,0.08324053452115814,0.16445457536075023,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,19,2,GA,0.7292207792207792,0.7047372545852818,0.7430035917393537,0.3928804201437716,0.517260579064588,0.4550704996041798,,,,1.9444277303002309,0.0015115145044765886,0.05406075519529263
diabetes,19,2,DAS,0.7240259740259741,0.6980186779961196,0.7378663802600439,0.4034814557593254,0.3861358574610245,0.39480865661017495,,,,1.0,0.5,0.5
diabetes,19,2,SSAS,0.7244588744588745,0.6985902602072981,0.7382832256022778,0.4069128004181102,0.3752783964365256,0.3910955984273179,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,19,8,GA,0.7638528138528139,0.7485274770606855,0.7746669307508417,0.23436548321111006,0.5144766146993318,0.37442104895522094,,,,6.49423885589811,0.01495972201633589,1.4908014220855548
